"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",128,"KOR","Korea (Rep. of)","12.55",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",128,"KOR","Korea (Rep. of)","12.03",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",128,"KOR","Korea (Rep. of)","11.36",2025,"","Ministry of Science and ICT; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",130,"KWT","Kuwait","19.56",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",130,"KWT","Kuwait","16.28",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",130,"KWT","Kuwait","16.21",2025,"","Communication and Information Technology Regulatory Authority; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",131,"LAO","Lao P.D.R.","2.36",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",131,"LAO","Lao P.D.R.","2.0",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",131,"LAO","Lao P.D.R.","1.84",2025,"","ITU Research; UNOPS","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",132,"LBN","Lebanon","9.35",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",132,"LBN","Lebanon","9.35",2024,"","ITU Research; UNOPS","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",132,"LBN","Lebanon","9.43",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",133,"LBR","Liberia","10.0",2023,"","ITU Research; Country","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",133,"LBR","Liberia","8.0",2024,"","ITU Research; Country","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",133,"LBR","Liberia","8.0",2025,"","Liberia Telecommunications Authority; Country","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",134,"LBY","Libya","4.18",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",134,"LBY","Libya","2.06",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",134,"LBY","Libya","2.04",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",135,"LCA","Saint Lucia","44.44",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",135,"LCA","Saint Lucia","45.56",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",135,"LCA","Saint Lucia","45.56",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",136,"LIE","Liechtenstein","11.02",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",136,"LIE","Liechtenstein","10.95",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",136,"LIE","Liechtenstein","11.01",2025,"","Office for Communications; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",137,"LSO","Lesotho","7.93",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",137,"LSO","Lesotho","7.97",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",137,"LSO","Lesotho","8.0",2025,"","Lesotho Communications Authority; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",138,"LTU","Lithuania","6.41",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",138,"LTU","Lithuania","6.34",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",138,"LTU","Lithuania","7.25",2025,"","Communications Regulatory Authority of the Republic of Lithuania; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",139,"LUX","Luxembourg","11.88",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",139,"LUX","Luxembourg","11.84",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",139,"LUX","Luxembourg","11.57",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",140,"LVA","Latvia","13.02",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",140,"LVA","Latvia","14.77",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",140,"LVA","Latvia","10.5",2025,"","Ministry of Transport, Department of Communications; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",141,"MAC","Macao, China","8.42",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",141,"MAC","Macao, China","5.96",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",141,"MAC","Macao, China","5.99",2025,"","Macao Post and Telecommunications Bureau; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",142,"MUS","Mauritius","6.01",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",142,"MUS","Mauritius","5.87",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",142,"MUS","Mauritius","5.89",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",143,"MCO","Monaco","43.54",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",143,"MCO","Monaco","43.05",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",143,"MCO","Monaco","42.07",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",144,"MDG","Madagascar","7.95",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",144,"MDG","Madagascar","5.66",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",144,"MDG","Madagascar","5.34",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",147,"MEX","Mexico","16.93",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",147,"MEX","Mexico","17.42",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",147,"MEX","Mexico","12.19",2025,"","Instituto Federal de Telecomunicaciones de México; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",148,"MYS","Malaysia","5.52",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",148,"MYS","Malaysia","2.11",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",148,"MYS","Malaysia","2.25",2025,"","Malaysian Communications and Multimedia Commission; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",149,"MDV","Maldives","22.82",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",149,"MDV","Maldives","21.05",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",149,"MDV","Maldives","21.02",2025,"","Communications Authority of Maldives and ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",150,"MLI","Mali","8.3",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",150,"MLI","Mali","8.21",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",150,"MLI","Mali","8.02",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",151,"MLT","Malta","10.88",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",151,"MLT","Malta","10.76",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",151,"MLT","Malta","10.51",2025,"","Malta Communications Authority; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",152,"MNG","Mongolia","4.04",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",152,"MNG","Mongolia","5.18",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",152,"MNG","Mongolia","4.05",2025,"","Communications Regulatory Commission of Mongolia and ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",153,"MOZ","Mozambique","7.83",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",153,"MOZ","Mozambique","6.57",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",153,"MOZ","Mozambique","3.07",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",155,"MAR","Morocco","4.95",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",155,"MAR","Morocco","4.99",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",155,"MAR","Morocco","4.95",2025,"","Agence Nationale de Réglementation des Télécommunications; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",156,"MHL","Marshall Islands","38.0",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",156,"MHL","Marshall Islands","25.0",2024,"","ITU Research; Country","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",156,"MHL","Marshall Islands","25.0",2025,"","ITU Research; Country","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",160,"MRT","Mauritania","5.85",2023,"","ITU Research; UNOPS","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",160,"MRT","Mauritania","5.07",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",160,"MRT","Mauritania","5.02",2025,"","ITU Research; UNOPS","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",161,"MWI","Malawi","11.63",2023,"","ITU Research; UNOPS","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",161,"MWI","Malawi","3.43",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",161,"MWI","Malawi","3.43",2025,"","ITU Research; UNOPS","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",163,"NIC","Nicaragua","9.62",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",163,"NIC","Nicaragua","10.92",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",163,"NIC","Nicaragua","8.74",2025,"","Instituto Nicaraguense de Telecomunicaciones y Correos; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",164,"NCL","New Caledonia","27.38",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",164,"NCL","New Caledonia","27.07",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",164,"NCL","New Caledonia","26.17",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",166,"NER","Niger","8.3",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",166,"NER","Niger","8.21",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",166,"NER","Niger","8.02",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",167,"NGA","Nigeria","4.89",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",167,"NGA","Nigeria","1.07",2024,"","ITU Research; UNOPS","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",167,"NGA","Nigeria","0.99",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",168,"NIU","Niue","19.8",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",168,"NIU","Niue","16.95",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",168,"NIU","Niue","15.9",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",169,"NAM","Namibia","9.62",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",169,"NAM","Namibia","9.66",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",169,"NAM","Namibia","9.7",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",170,"NOR","Norway","27.94",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",170,"NOR","Norway","27.84",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",170,"NOR","Norway","27.08",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","2.2",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","2.17",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",171,"NPL","Nepal (Republic of)","2.16",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",172,"NRU","Nauru","31.42",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",172,"NRU","Nauru","30.98",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",172,"NRU","Nauru","62.1",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",173,"NZL","New Zealand","43.31",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",173,"NZL","New Zealand","42.38",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",173,"NZL","New Zealand","23.28",2025,"","Commerce Commission; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",175,"PYF","French Polynesia","10.95",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",175,"PYF","French Polynesia","9.02",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",175,"PYF","French Polynesia","8.82",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",176,"OMN","Oman","13.0",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",176,"OMN","Oman","13.0",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",176,"OMN","Oman","7.28",2025,"","Telecommunication Regulatory Authority; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",182,"PAK","Pakistan","1.52",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",182,"PAK","Pakistan","2.13",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",184,"PHL","Philippines","5.39",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",184,"PHL","Philippines","6.85",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",184,"PHL","Philippines","6.18",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",187,"PLW","Palau","26.5",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",187,"PLW","Palau","26.5",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",187,"PLW","Palau","26.5",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",188,"PNG","Papua New Guinea","56.63",2023,"","ITU Research; UNOPS","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",188,"PNG","Papua New Guinea","28.0",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",188,"PNG","Papua New Guinea","28.0",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",189,"PAN","Panama","21.4",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",189,"PAN","Panama","22.47",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",189,"PAN","Panama","21.4",2025,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",190,"POL","Poland","7.18",2023,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
36055,"i271mb_5GB$","Data-only mobile broadband basket 5 GB",,"% GNI per capita",190,"POL","Poland","7.51",2024,"","ITU Research; IMF","Data-only mobile broadband basket 5 GB, as a % of GNI pc"
