"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",207,"SYC","Seychelles","20.27",2025,"","Seychelles Communications Regulatory Authority; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",208,"SHN","St. Helena","20.4",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",209,"SLB","Solomon Islands","20.85",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",210,"SLV","El Salvador","12.0",2025,"","Superintendencia General de Electricidad y Telecomunicaciones and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",211,"ASM","American Samoa","30.0",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",212,"WSM","Samoa","18.35",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",213,"SMR","San Marino","20.04",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",214,"SGP","Singapore","11.12",2025,"","InfoComm Media Development Authority; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",215,"SOM","Somalia","2.0",2025,"","National Communications Authority (NCA); IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",217,"SLE","Sierra Leone","6.3",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",218,"STP","Sao Tome and Principe","7.68",2025,"","Autoridade Geral de Regulação; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",219,"CHE","Switzerland","33.26",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",220,"SUR","Suriname","22.35",2025,"","Telecommunications Authority Suriname (TAS); IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",221,"SVN","Slovenia","5.25",2025,"","Agency for Communication Networks and Services of the Republic of Slovenia; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",223,"SWZ","Eswatini","2.43",2025,"","Eswatini Communications Commission; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",224,"SYR","Syrian Arab Republic","2.19",2025,"","Syrian Telecommunication Regulatory Authority; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",225,"TCA","Turks & Caicos Is.","44.5",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",226,"TCD","Chad","8.02",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",227,"CZE","Czech Republic","19.25",2025,"","Czech Telecommunication Office; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",228,"TGO","Togo","8.02",2025,"","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP) and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",229,"THA","Thailand","6.81",2025,"","The National Broadcasting and Telecommunications Commission and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",230,"TKL","Tokelau","17.03",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",232,"TON","Tonga","12.35",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",234,"TTO","Trinidad and Tobago","25.92",2025,"","Telecommunications Authority of Trinidad and Tobago (TATT); IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",235,"TUN","Tunisia","2.13",2025,"","Instance Nationale des Télécommunications; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",236,"TUR","Türkiye","6.35",2025,"","Information and Communication Technologies Authority of Türkiye (BTK); IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",237,"TUV","Tuvalu","23.83",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",238,"TZA","Tanzania","4.74",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",239,"ARE","United Arab Emirates","15.72",2025,"","Telecommunications Regulatory Authority; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",240,"UGA","Uganda","3.53",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",241,"UKR","Ukraine","5.99",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",242,"URY","Uruguay","14.03",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",244,"USA","United States","48.95",2025,"","U.S. Federal Communications Commission; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",245,"UZB","Uzbekistan","2.32",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",246,"VCT","Saint Vincent and the Grenadines","44.41",2025,"","National Telecommunications Regulatory Commission; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",247,"VEN","Venezuela","1.8",2025,"","Comisión Nacional de Telecomunicaciones; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",248,"VIR","Virgin Islands (US)","20.0",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",249,"VGB","British Virgin Islands","45.0",2025,"","ITU Research; Country","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",250,"VNM","Viet Nam","4.07",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",251,"VUT","Vanuatu","20.8",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",255,"YEM","Yemen","4.53",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",256,"SRB","Serbia","4.49",2025,"","Regulatory  Agency for Electronic Communications and Postal Services (RATEL); IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",257,"COD","Dem. Rep. of the Congo","9.0",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",259,"ZMB","Zambia","2.68",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",260,"ZWE","Zimbabwe","6.31",2025,"","Postal and Telecommunications Regulatory Authority and ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",274,"MDA","Moldova","3.79",2025,"","National Regulatory Agency for Electronic Communications and Information Technology and ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",275,"BIH","Bosnia and Herzegovina","10.51",2025,"","Communications Regulatory Agency of Bosnia and Herzegovina; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",276,"GEO","Georgia","3.55",2025,"","Communications Comission; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",277,"KAZ","Kazakhstan","11.77",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",278,"TJK","Tajikistan","2.72",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",279,"TKM","Turkmenistan","14.29",2025,"","ITU Research; UNOPS","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",280,"KGZ","Kyrgyzstan","2.46",2025,"","Service for the Regulation and Supervision of the Communications Sector under the Ministry of Digital Development of the Kyrgyz Republic; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",281,"SVK","Slovakia","15.58",2025,"","Ministry of Transport of the Slovak Republic; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",283,"MKD","North Macedonia","10.22",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",290,"FLK","Falkland (Malvinas) Is.","37.78",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",291,"FRO","Faroe Islands","22.14",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",294,"GUM","Guam","18.0",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",295,"MNP","Northern Marianas","18.0",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",298,"TWN","Taiwan, Province of China","10.48",2025,"","National Communications Commission; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",302,"TLS","Timor-Leste","4.0",2025,"","National Communications Authority; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",308,"PSE","State of Palestine","16.34",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",316,"MNE","Montenegro","10.52",2025,"","Agency for Electronic Communications and Postal Services; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",318,"KSO","Kosovo","6.3",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",321,"SSD","South Sudan","2.06",2025,"","National Communication Authority, NCA.; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",329,"SXM","St. Maarten","24.36",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38964,"i271mb_low_1GB$","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",330,"CUW","Curacao","51.96",2025,"","ITU Research; IMF","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",4,"ABW","Aruba","1.3",2025,"GNI data year: 2023","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",6,"AFG","Afghanistan","11.54",2025,"GNI data year: 2023","ITU Research; World Bank WDI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",7,"ZAF","South Africa","1.11",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",8,"AGO","Angola","1.53",2025,"","Angolan Institute of Communications and ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",9,"AIA","Anguilla","2.5",2025,"GNI data year: 2023","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",10,"ALB","Albania","1.3",2025,"","Electronic and Postal Communications Authority","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",11,"DZA","Algeria","1.62",2025,"","Ministère de la Poste et des Télécommunications","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",14,"AND","Andorra","0.2",2025,"","Andorra Telecom SAU","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",16,"ARG","Argentina","0.85",2025,"","Ente Nacional de Comunicaciones and ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",17,"ARM","Armenia","0.82",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",18,"SAU","Saudi Arabia","0.43",2025,"","Communication and Information Technology Commission","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",20,"ATG","Antigua and Barbuda","2.26",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",23,"AUS","Australia","0.49",2025,"","Department of Infrastructure, Transport, Regional Development and Communications","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",24,"AUT","Austria","0.18",2025,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",25,"AZE","Azerbaijan","1.21",2025,"","Ministry of Digital Development and Transport","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",27,"BRA","Brazil","0.65",2025,"","Agência Nacional de Telecomunicaçoes","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",28,"BHS","Bahamas","1.05",2025,"GNI data year: 2023","Utilities Regulation and Competition Authority","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",29,"BDI","Burundi","27.65",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",30,"BEL","Belgium","0.39",2025,"","Belgian Institute for Postal Services and Telecommunications","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",31,"BEN","Benin","5.38",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",32,"BMU","Bermuda","0.66",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",33,"BFA","Burkina Faso","0.21",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",34,"BGD","Bangladesh","1.21",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",35,"BHR","Bahrain","1.08",2025,"","Telecommunications Regulatory Authority","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",37,"BLR","Belarus","0.75",2025,"","Ministry of Communications and Informatization","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",38,"BLZ","Belize","2.0",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",39,"BOL","Bolivia (Plurinational State of)","4.46",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",40,"BWA","Botswana","1.76",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
38965,"i271mb_low_1GB_GNI","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,"% GNI per capita",41,"BRB","Barbados","2.59",2025,"","ITU Research","Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD"
