seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,dataValue 1,dataValue 2,dataValue 3,dataValue 4,dataValue 5,dataValue 6,dataValue 7,dataValue 8,dataValue 9,dataValue 10,dataValue 11,source_file,dataValue 12,dataValue 13,dataValue 14
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2010,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2011,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2013,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2014,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2018,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2019,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2020,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2021,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2022,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,229,THA,Thailand,,2024,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,250,VNM,Viet Nam,,2011,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,250,VNM,Viet Nam,,2012,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,250,VNM,Viet Nam,,2014,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,250,VNM,Viet Nam,,2015,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,250,VNM,Viet Nam,,2018,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,250,VNM,Viet Nam,,2019,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,250,VNM,Viet Nam,,2020,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
4330,trUSAdopted,Universal Access/Service (UAS) policy,,,250,VNM,Viet Nam,,2021,,,,,,,,,,,,,,,uas-policy_1773180113996.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,43914940.0,2000,,Bangladesh Telegraph and Telephone Board.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,43559021.0,2001,,Bangladesh Telegraph and Telephone Board.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,39269674.0,2002,,Bangladesh Telegraph and Telephone Board.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,76600000.0,2003,,Bangladesh Telegraph and Telephone Board.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,102573809.0,2004,,Bangladesh Telegraph and Telephone Board.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,218681769.0,2005,,ITU estimate.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,234323381.0,2006,,Bangladesh Telegraph and Telephone Board.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,75000000.0,2009,,Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,110000000.0,2010,,Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,152000000.0,2011,,Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,184340517.0,2012,,Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,185922971.0,2013,,Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,23609460.0,2014,,Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,16901179.0,2015,,Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,10511849.0,2016,,Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,11230947.0,2017,"June,2018",Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,2289537.0,2018,"June,2019",Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,3378939.0,2019,"December, 2019",Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,34,BGD,Bangladesh,5023051.0,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,11657060.0,2000,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,10130466.0,2001,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,9114401.0,2002,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,9434245.0,2003,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,8418967.0,2004,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,8421130.0,2005,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,8598217.0,2006,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,13372475.0,2011,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,2323545.0,2015,,"Posts and Telecommunications Department, Ministry of Transport and Communications ","Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,3552484.0,2016,MPT data only.,Ministry of Transport and Communications,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,1519573.0,2017,,Ministry of Transport and Communications,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,672582.0,2018,,Ministry of Transport and Communications,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,319933.0,2019,,"Posts and Telecommunications Department, Ministry of Transport and Communications ","Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,213380.0,2020,,"Posts and Telecommunications Department, Ministry of Transport and Communications ","Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,42,MMR,Myanmar,136721.0,2021,,"Posts and Telecommunications Department, Ministry of Transport and Communications ","Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,46956756.0,2000,,Telecommunications Regulatory Commission of Sri Lanka.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,52012625.0,2001,,Telecommunications Regulatory Commission of Sri Lanka.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,56520937.0,2002,,Telecommunications Regulatory Commission of Sri Lanka.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,82000000.0,2003,,ITU estimate.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,108000000.0,2004,,Telecommunications Regulatory Commission of Sri Lanka.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,106596356.0,2005,,Telecommunications Regulatory Commission of Sri Lanka.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,106544556.0,2006,,Telecommunications Regulatory Commission of Sri Lanka.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,150396521.0,2012,,Telecommunications Regulatory Commission of Sri Lanka,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,130712687.3,2013,Excluding trasit traffic,Telecommunications Regulatory Commission of Sri Lanka,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,79884913.0,2015,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,31624543.0,2018,,Telecommunication Regulatory Commission of Sri Lanka,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,23904081.0,2019,,Telecommunications Regulatory Commission of Sri Lanka,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,17634814.0,2020,,Telecommunications Regulatory Commission of Sri Lanka,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,54,LKA,Sri Lanka,8377299.0,2021,,Telecommunications Regulatory Commission of Sri Lanka,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,540454141.0,2000,,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,548396757.0,2001,,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,660000000.0,2002,,Telegeography.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,771000000.0,2003,,ITU estimates.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,883000000.0,2004,,ITU estimates.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,994000000.0,2005,,ITU estimates.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,4652672764.0,2007,,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,6656735103.0,2008,,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,6061190071.0,2009,,"Department of Telecommunications, Ministry of Communications & IT","Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,1095000000.0,2014,,Department of Telecommunications,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,1222420000.0,2015,,Department of Telecommunications,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,113,IND,India,66120000.0,2021,,Department of Telecommunications,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,171,NPL,Nepal (Republic of),26050564.0,2000,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,171,NPL,Nepal (Republic of),32473553.0,2001,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,171,NPL,Nepal (Republic of),33285815.0,2002,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,171,NPL,Nepal (Republic of),29546000.0,2003,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,171,NPL,Nepal (Republic of),29218000.0,2004,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,171,NPL,Nepal (Republic of),34059814.0,2005,,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,171,NPL,Nepal (Republic of),132600264.0,2006,Incl. both ILD operators Nepal Telecom and United Telecom Limited.,,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,98600000.0,2000,,Pakistan Telecommunication Company Limited (PTCL).,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,110000000.0,2001,,Pakistan Telecommunication Company Limited (PTCL).,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,128300000.0,2002,,Pakistan Telecommunication Authority (PTA).,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,146000000.0,2003,,ITU estimate.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,165000000.0,2004,,ITU estimate.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,183000000.0,2005,,ITU estimate.,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,132567585.0,2007,,Pakistan Telecommunication Authority (PTA).,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,396583354.0,2008,,Pakistan Telecommunication Authority (PTA).,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,1327124810.0,2009,,Pakistan Telecommunication Authority,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
63,i132m,International outgoing fixed-telephone traffic,,minutes,182,PAK,Pakistan,1368739115.0,2010,,Pakistan Telecommunication Authority,"Refers to effective (completed) fixed telephone voice traffic originating in a given country to destinations outside that country, including traffic to mobile phones outside the country.",,,,,,,,,,,,international-outgoing-fixed-telephone-traffic_1773180166948.csv,,,
